,
Procedure + Quantity,CHARGE
SCREW HOLDNG T2 HUM NL - 1,382.53
SCREW HOLDNG T2 NL - 1,391.8
SCREW HOLDNG T2 SHRT TIB BOLT - 1,395.51
SCREW INSRT HNDL CNN CNCT INTNL THRD XPRT TIB NL NS - 1,1152
SCREW INSRTR CNN CNCT TROCH FX NL - 1,1003.2
SCREW INSRTR CPLNG HEL BLD TFN-ADV NS - 1,2061.12
SCREW INST CNCT NS TI DSTL FEMR NL - 1,721.13
SCREW INST CNN CNCT PERC NL-EX - 1,1158
SCREW INST CPLNG NS HEL BLD - 1,1845.12
SCREW SET CNCT GW AIM TROCH FX NL - 1,548.4
SCREW TRACTN 10MM THMB PLVC LAT DEVC NS - 1,442.8
SCRW DRIVER BLADE T7 - 1,463.13
"SCRWDRIVER, SHORT 2.5 / 4.3MM - 1",361.73
"SCRWDRIVER, SHORT T15 - 1",541.13
SCRWDRVR BIT SHORT T15 (AO) - 1,361.73
SCSR 11CM STR SHRP/SHRP LEIB IRIS - 1,160.54
SCSR LASCP 2 EDGE BLD ROTN DIAL ERGNMC HNDL LOPRFL EPIX - 1,76
SCSR SURG 11CM CVD DELICTE SHRP AND SHRP IRIS - 1,160.54
SCSR SURG 12.5CM BLNT/BLNT FLAT PNT LEIB-RAGNLL - 1,169
SCSR SURG 13CM CVD DISSCT METZ - 1,169
SCSR SURG 14.5CM CVD DISSCT BLNT AND BLNT METZ - 1,169
SCSR SURG 15CM STR FN JSPH - 1,169
SCSR SURG 18CM CVD BLNT AND BLNT METZ - 1,169
SCSR SURG CVD LF RHNPLS LEIB-JSPH - 1,169
SCSR SURG FLAT PNT DISSCT BLNT AND BLNT RAGNLL - 1,169
SEALR/DIVDR BPLR 37CM 5MM LIGASR 180D STR HNDSWH 2 ACT CNTR - 1,732.47
SEALR/DIVDR LASCP 18CM 13.5MM LIGASR IMPCT 14D 180D 34MM CVD - 1,1009.62
SEALR/DIVDR LASCP 37CM 5MM LIGASR 180D 17.8MM 2 ACT JAW BLNT - 1,732.47
SEALR/DIVDR LASCP 37CM 5MM LIGASR MD 350D 1 STEP SEAL MLFNC - 1,811.58
SEALR/DIVDR LASCP 37CM LIGASR 350D 18.5MM MD CVD JAW NANO - 1,811.58
SEALR/DIVDR LASCP 44CM 5MM LIGASR 180D 17.8MM 2 ACT JAW BLNT - 1,778.71
SEALR/DIVDR MNPLR 17.3IN 5MM VALLEY LIGASR ADVNCE 340D 15.5 - 1,1318.79
SEGURA HEMISPHERE BASKET 4 WIR - 1,344.97
SEPARTR SURG ALTA PLUNGR DOME - 1,1254.24
SET ADM 15 GTT 170UM 105IN 100ML IV Y INJ PORT OPTNLK CNCT - 1,17.16
SET ADM 15 GTT/ML 100IN .1IN 16ML CNVRTBL PRC PIN FLTR VENT - 1,4.22
SET ADM 15 GTT/ML 100IN .1IN 16ML IV PRM 2Y SITE M ADPR - 1,6
SET ADM 15 GTT/ML 107IN .1IN PERC 20ML IV CNVRTBL PRC PIN - 1,11.04
SET ADM 150ML IV PRM INFSN BURETT SLST - 1,16.14
SET ADM THK170-260UM 10 GTT/ML Y 83IN DEHP IV M LL ADPR STD - 1,4.08
SET ADM Y PERITNM DIAL TUBE SIDE ARM - 1,6.6
SET ANGIO 135IN IV TUBE MIC DRIP CHMBR MH FLTR M LL STRL - 1,14.4
SET ANGIO 48IN 72IN PVC CLOSD 2 FLD WASTE MNGT DISPS BG TUBN - 1,18.5
SET ANGIO 72IN .162IN .118IN 1 TUBE MIC DRIP CHMBR VENT M LL - 1,7.36
SET ANGIO 72IN .162IN .118IN IV TUBE MIC DRIP CHMBR MH FLTR - 1,7.44
SET BLDCOL 36IN 1 7/8IN 17GA 7.6ML TUBE WING PRATTCH NDL - 1,2.1
SET CATH .018IN 1.75IN 20GA 22GA PU RADL ARTRY RADOPQ SPRNG - 1,18.12
SET CATH .018IN 10.8CM 13.3CM 20GA 22GA PU ARTRY RADOPQ GW - 1,27.2
SET CATH .025IN 1.75IN 18GA 20GA FEP RADL ARTRY RADOPQ SPRNG - 1,20.18
SET CATH 15CM 11.5FR SILC HEMO-CATH 2 LUMN BASIC FST TRK - 1,174
SET CATHETER CHOLANGIOGRAM 10FR DIA 28.6CML CHAMBERX3 F/LAPAROSCOPY ARROW-KARLAN LATEX-FREE NON-RADIOLUCENT - 1,169.95
SET CATHETER LAPAROSCOPIC CHOLANGIOGRAM 4FR DIA 60CML POLYURETHANE PERCUTANEOUS LUMENX2 3-WAY STOPCOCK W/SYRINGE CSR WRAP ARROW-KARLAN NON-RADIOLUCENT - 1,169.95
SET ENSCP INST ENDTRC HOOK 3ANG BLD STRL LF DISP - 1,352.5
SET EXFX 6MM HFMN2 2 SLV TRC - 1,451.43
SET EXFX MINMAX FX - 1,250.5
SET EXFX OSTPRT BN - 1,216
SET EXFX YLW 310X130X36MM 15MM MNTUBE TRIAX WRST T WRNCH PIN - 1,3093.58
SET FEEDNG 1L PUMP PTRL EZFD - 1,5.16
SET FX SM ELB AXLE PIN REPLC - 1,1686.44
SET HL CRWN PIN LG SKULL TRACTN - 1,1492.5
SET INFSN 1IN 22GA 1 HND CLMP ANTICR NDL HT ADJ WING Y SITE - 1,12.52
SET INFSN 3/8IN 8IN 25GA .17ML IV PRM TUBE LF PED BTRFLY - 1,0.6
SET INST - 1,13087.54
SET INST - 1,18505.73
SET INST 4MM - 1,5505.62
SET INST 4MM AXSOS - 1,8847.54
SET INST 4MM TOTAL STAB LCK AXSOS - 1,24334.44
SET INST 5MM ASNS II - 1,5557.5
SET INST 5MM AXSOS - 1,3868.02
SET INST 6.5/8.5MM ASNS III - 1,12562.16
SET INST 6.5/8MM SCRW ASNS III SS - 1,974.03
SET INST 6.5/8MM SCRW ASNS III TI - 1,974.03
SET INST 6.5MM SCRW ASNS III TI - 1,974.03
SET INST 8MM SCRW ASNS III SS - 1,974.03
SET INST 8MM SCRW ASNS III TI - 1,974.03
SET INST AXSOS BASIC FRAG - 1,21025.13
SET INST BASIC - 1,12815.59
SET INST BASIC GAMMA3 PLUS - 1,38974.37
SET INST BASIC MTL TRY - 1,10718.56
SET INST CHSL SHFT XTRCTN LCP NS - 1,1233.6
SET INST CHSL TIP XTRCTN LCP NS - 1,516
SET INST CMPLT FILLD T2 RECON NLNG SYS - 1,30767.8
SET INST COMPLT - 1,974.03
SET INST ELB VARIAX - 1,17501.68
SET INST FEM T2 - 1,8173.22
SET INST FULL KT - 1,19712.08
SET INST GAMMA3 R1.5 DIST TARGT SYS - 1,8059.85
SET INST GAMMA3 R2 DIST TARGT SYS - 1,8059.85
SET INST HFMN2 CMPCT MRI - 1,8025.77
SET INST HIP BASIC CMPLT FILLD MTL TRY NL GAMMA3 180MM - 1,38403.8
SET INST HUM T2 - 1,5328.53
SET INST OMEGA3 - 1,11419.55
SET INST REDUCT - 1,21595.7
SET INST SM FRAG - 1,31173.86
SET INST SM FRAG SPS - 1,12426.56
SET INST T2 - 1,9455.89
SET INST T2 PROX HMRL NL - 1,9418.1
SET INST T2 PROX HMRL NL - 1,12511.78
SET INST T2 SP CNDL NL - 1,12741.49
SET INST TFN-ADV - 1,1205.76
SET INST TOTAL STAB - 1,29431.03
SET INST U BLD - 1,5804.76
SET INST VARIAX - 1,16473.17
SET INTUB .016IN .025IN CRWFRD OLIVE NOSE LACRYM SS SILC 2 - 1,164
SET IRRIG 10 GTT/ML Y 82IN DEHP BLDR REG CLMP N-PYRG STRL LF - 1,13.6
SET IRRIG 10FT BPLR CORD INTGRL TUBE STRL DISP CDMN MLS - 1,812.82
SET IRRIG 10FT CORD INTGR TUBE STRL CMC III - 1,100.7
SET IRRIG 2 PUNTRE NDL TUBE STRL DISP - 1,77.12
SET IRRIG 96IN .241IN 85ML Y CNCT 2 NONVNT PRC PIN 2 PINCH - 1,13.3
SET IRRIG Y 78IN .28IN GRVTY FLW LG BORE TUBE STRL LF URMTC - 1,13.6
SET NDL 17GA 1IN FIX HUB BCK EYE ARTVNS - 1,1.2
SET ORTH 2MM DRL GUID - 1,581.1
SET ORTH 3.2MM DRL GUID - 1,581.1
SET ORTH 3.2MM DRL GUID NEUTRL - 1,310.05
SET ORTH 3.6MM DRL GUID - 1,742.95
SET ORTH 6.5MM RECT DISC - 1,510
SET ORTH 6.5MM RND DISC - 1,768
SET ORTH ADJ KNOB SURLCK - 1,889.2
SET ORTH BALL SPK SM FRAG - 1,186.48
SET ORTH FEM TARGT DEVC - 1,4654.96
SET ORTH GUID CAP REUSE NS LF RAM - 1,823.2
SET ORTH LWR SDARM PLVC C-CLMP II - 1,1508.16
SET ORTH MNDB LT CUTTR RECON MDLR MATRX SYS - 1,1343.06
SET ORTH PLVC C CLMP II - 1,12683.52
SET ORTH PLVC INS C CLMP - 1,833.63
SET ORTH SHRT COMPR DEVC TI CNN TIB NL - 1,1116
SET ORTH SPK DISC - 1,402.92
SET ORTH STR BALL SPK - 1,626.15
SET ORTH STR BALL SPK POINTD AO - 1,454.79
SET ORTH THRD TUBE PLVC C-CLMP II - 1,506.4
SET ORTH TIB TARGT DEVC - 1,4566.04
SET ORTH UNV RAM NL INSRT - 1,825.6
SET ORTH UPPR SDARM PLVC C-CLMP II - 1,3107.52
SET PRSS MONITR INTRCOMP - 1,2773.92
SET RMR LNG FLXB GRPH CS - 1,2323.2
SET SCRDRVR GAMMA3 PLUS FLXB SHFT NS LF REUSE - 1,979.04
SET SCRDRVR S2 LNG TIB FEM COMBND - 1,33940.92
SET STRL T2 ADON SCAN - 1,22161.36
SET SURG BSN CUSTM LF - 1,11.32
SET SURG INST LOPRFL MRKR PUSH PIN 3.5 MM SCRW MDLR GRPH CS - 1,62.4
SET SURG TRANVS MAJ NS DISP LF - 1,138.1
SET SUT MENDER II MENISC DISP STRL - 1,220.5
SET SUT SAF-T-PEXY BIOSYN LOPRFL ANCH PRELD NDL T FSTNR STRL - 1,232.98
SET TRAUMA FX 1.5MM RTHRSC PISTON PIN INION OTPS GRN - 1,216.74
SET TRAUMA FX 1.5MM RTHRSC PISTON PIN INION OTPS GRN - 1,219.51
SET TRAUMA FX 1.5MM RTHRSC PISTON PIN INION OTPS GRN - 1,358.46
SET TRAUMA FX 100MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 110MM PLUNGR ALTA DUO-LCK 110MM - 1,403.65
SET TRAUMA FX 120MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 14MM CMPNT DOME ALTA - 1,299.33
SET TRAUMA FX 22MM 2 WND SHFT MODHD RMR BIXCUT - 1,2782.45
SET TRAUMA FX 2MM PISTON RTHRSC PIN INION OTPS BLU - 1,216.74
SET TRAUMA FX 2MM PISTON RTHRSC PIN INION OTPS BLU - 1,219.51
SET TRAUMA FX 40MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 45MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 50MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 55MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 60MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 70MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 80MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX 90MM PLUNGR ALTA DUO-LCK - 1,403.65
SET TRAUMA FX GRPH CS RTRFT KT LCP 3.5 MM ELB SYS - 1,300
SET TRAUMA FX HUM PROX T2 - 1,25657.32
SET TRAUMA FX KNOB TARGT SLV - 1,1763.58
SET TUBN CASST OUTFLW STRL DISP ARTHSC PUMP DUALWAVE - 1,80
SET TUBN GAS FLTR STRL LF DISP - 1,47.36
SET VENTRC AST 17.4X13.8IN IMPELLA CP 9.3IN 10-40C PUMP - 1,30000
SET XTNS .02IN .3ML 60IN IV LCK SPIN COLR SLD CLMP MNBR - 1,1.96
SET XTNS .02IN .4ML 59IN IV MNBR SPN LCK COLR DEPH FR STRL - 1,4.82
SET XTNS .054IN .3ML 8IN IV LCK SPIN COLR REMVBL CNCT MICRBR - 1,4.1
SET XTNS .054IN .4ML 5IN IV PREPRC RESL INJ SITE MICRBR TUBE - 1,3.14
SET XTNS .1IN 4ML 30IN IV MCRBR TUBE SLD CLMP F ADPR DEPH FR - 1,2.04
SET XTNS .22UM 1.9ML 10IN IV Y-INJ SITE FLTR HI PRS MICRBR - 1,6.98
SET XTNS .3ML 61IN IV M LL MIC BORE DEPH FR SLD CLMP STRL - 1,2.2
SET XTNS .79ML 7.6IN IV Y STD BORE CATH NDLFR CNCT M LL ADPR - 1,14.36
SET XTNS 1.1ML 61IN IV M LL SM BORE SLD CLMP STRL MEDEX LF - 1,2.16
SET XTNS 4ML 30IN IV F LUER CNCT SLD CLMP STD BORE STRL - 1,2.32
SET XTNS 6.1ML 43IN IV 2 INJ SITE M LL ADPR RETRBL COLR STRL - 1,3.32
SHAFT DRVR 360MM RIA NS - 1,8570.88
SHAFT DRVR TRPHN XTRCTN ATTCH NS - 1,945.6
SHAFT INSRTR HLX BLD SDPLT LCP DHHS - 1,2731.2
SHAFT INSRTR KY ALGNMNT HLX BLD SDPLT LCP DHHS - 1,1039.2
SHAFT INSRTR QC XTRCTN 4.5 MM TI MULTLCK SCRW NS - 1,394.8
SHAFT INSRTR UNV STPL FX SPRNG PUSH CLMPNG JAWS ANTI CLKWS - 1,261.35
SHAFT RMR 284MM BIXCUT MODFD TRNKL FIT IM NS - 1,665.97
SHAFT RMR 360MM 8MM MDLRY FLXB - 1,570.38
SHAFT RMR 448MM MODFD TRNKL STRL - 1,391.29
SHAFT RMR COMB - 1,323.25
SHAFT SCRDRVR 19IN NS - 1,679.5
SHAFT SCRDRVR 2.4MM NS STRDRV - 1,1112.4
SHAFT SCRDRVR 2.4MM T8 SHRT SLF HOLD 55MM NS STRDRV - 1,1075.2
SHAFT SCRDRVR 2.5MM 1.35MM HEX CNN QC 170MM NS - 1,672
SHAFT SCRDRVR 2.5MM SM HEX QC NS - 1,367.2
SHAFT SCRDRVR 3.5MM HEX CNN LG QC NS - 1,823.2
SHAFT SCRDRVR 3.5MM HEX SLF RETAIN NS - 1,432
SHAFT SCRDRVR 3.5MM LG HEX QC 100MM NS - 1,218.4
SHAFT SCRDRVR 3.5MM LNG LG HEX QC 165MM - 1,477.6
SHAFT SCRDRVR 5MM HEX CPLNG 6MM NS - 1,1425.6
SHAFT SCRDRVR 8MM HEX CNN 125MM XPRT NS - 1,1376.4
SHAFT SCRDRVR AO CPLNG WO GRMMET MDLR 284MM NS BIXCUT - 1,678.02
SHAFT SCRDRVR CNN HEX CPLNG 180MM 4MM 6MM NS - 1,1315.2
SHAFT SCRDRVR CNN HEXALOBULAR 4.5MM - 1,372.35
SHAFT SCRDRVR COMPR T2 - 1,813.24
SHAFT SCRDRVR CRFRM HOLD SLV MNQK CPLNG NS - 1,1256.64
SHAFT SCRDRVR CRFRM SLD - 1,504
SHAFT SCRDRVR CRFRM SLF RETAIN MNQK CPLNG 40MM 1.3MM CRTX - 1,1126.8
SHAFT SCRDRVR CRFRM SLF RETAIN MNQK CPLNG 40MM 1.5/2MM CRTX - 1,1126.8
SHAFT SCRDRVR CRFRM SLF RETAIN MNQK CPLNG 40MM 1MM CRTX SCRW - 1,1126.8
SHAFT SCRDRVR FLXB 620MM 5MM - 1,5819.52
SHAFT SCRDRVR HEX 210MM 5MM - 1,1200
SHAFT SCRDRVR HEX 270MM 4MM NS - 1,558
SHAFT SCRDRVR HEX CPLNG 5MM 6MM STC LCK NS - 1,1346.4
SHAFT SCRDRVR HEX W ACX FLAT 100MM 4MM NS - 1,889.2
SHAFT SCRDRVR LNG AO CPLNG T2 - 1,844.74
SHAFT SCRDRVR LNG AO SP CNDL NLNG SYS T2 - 1,769.71
SHAFT SCRDRVR RECON NLNG SYS T2 - 1,808.61
SHAFT SCRDRVR SD8 CNN COLOR MARK 2.4/3MM HDLS COMPR SCRW - 1,1606.08
SHAFT SCRDRVR SHRT AO - 1,844.74
SHAFT SCRDRVR SHRT AO PROX HMRL NLNG SYS T2 - 1,759.53
SHAFT SCRDRVR SLF RETAIN HEX 3.5MM LISS 5MM LCK SCRW - 1,397.2
SHAFT SCRDRVR T15 165MM NS - 1,1253.76
SHAFT SCRDRVR T15 SLF RETAIN QC NS STRDRV - 1,691.2
SHAFT SCRDRVR T25 100MM NS STRDRV - 1,1227.6
SHAFT SCRDRVR T25 NS STRDRV - 1,172.13
SHAFT SCRDRVR T25 SLF RETAIN QC 165MM NS STRDRV - 1,1137.6
SHAFT SCRDRVR T40 100MM NS STRDRV - 1,1162.8
SHAFT SCRDRVR T8 CNN SLF RETAIN NS STRDRV - 1,1208.4
SHAFT SCRDRVR T8 QC NS STRDRV - 1,338.24
SHAFT SCRDRVR T8 SLF RETAIN QC 105MM NS STRDRV - 1,680.4
SHAFT SCRDRVR UNV XHD BIODRG MN PLTNG SYS INION OTPS - 1,198.82
SHEAR ESURG 36CM 5MM HRMN A+ CVD TI 2 HNDCNTL BUTTN TPR TIP - 1,1430.31
SHEAR MNPLR 31CM 5MM ENDSHR STPLSC STD UNPLR CAUT 19MM STRL - 1,121.64
SHLD EYE 2.94X2.25IN UNV BEIGE PLS VENTL HL NS LF - 1,3.16
SHOE CAST 10.5-12.5 11.5-13 LG CANVAS 2 STRAP HKLP CLOS - 1,9
SHOE CAST 10.5-12.5 11.5-13 XL CANVAS 2 STRAP HKLP CLOS - 1,9
SHOE CAST SM CANVAS RBR ROCKR SOLE HP LOOP CLOS HL STRAP - 1,9
SHOE EXFX LG LNG ROCKR - 1,2394
SHOE POSTOP 12.5-14 XL M RBR SMRIGD SOLE LOOP LCK CLOS REINF - 1,8.1
SHOE POSTOP 4-6 SM F RBR SMRIGD SOLE LOOP LCK CLOS REINF PD - 1,8.1
SHOE POSTOP 6.5-8 MED F RBR SMRIGD SOLE LOOP LCK CLOS REINF - 1,8.1
SHOE POSTOP 6-8 PED M BEIGE CANVAS RBR RIGID SOLE HKLP CLOS - 1,8.1
SHOE POSTOP LG F BLK NYL SMRIGD MOLD HL COLR REMVBL TONGUE - 1,9.42
SHOE POSTOP LG M BLK NYL SMRIGD MOLD HL COLR REMVBL TONGUE - 1,8.92
SHOE POSTOP MED F BLK NYL SMRIGD MOLD HL COLR REMVBL TONGUE - 1,9.1
SHOE POSTOP MED M BLK NYL SMRIGD MOLD HL COLR REMVBL TONGUE - 1,8.92
SHOE POSTOP SM F BLK NYL SMRIGD MOLD HL COLR REMVBL TONGUE - 1,9.1
SHOE POSTOP SM M BLK NYL SMRIGD MOLD HL COLR REMVBL TONGUE - 1,8.92
SHTH ORTH TENSN 1.7 MM SCRDRVR BLD - 1,197.6
SHUNT CAROTD BARD BRENER TPR 13CM TYPE 1887 ACC T SIDE ARM - 1,1691.94
SHUNT CAROTD BRSMAN-NOVA BULB BLN 10FR - 1,1221
SHUNT CAROTD SUNDT 30CM 10CM TEMP INTNL XTRNL LOOP SFT - 1,861.53
SHUNT CV 30CM 4MM 5MM SUNDT CARTD ART XTRNL LOOP NRENFC CNTR - 1,980
SHUNT CV 4X3.5MM SUNDT CARTD ART XTRNL LOOP SFT CNCL SPRNG - 1,880
SHUNT NSX SUNDT CARTD ART 30CM NRENFC XTRNL LOOP SILC 3-4MM - 1,980
SHUNT NSX SUNDT CARTD ART 30CM XTRNL LOOP SPRNG REINF CNCL - 1,535.5
SIDEPLT 130 DEGS X 460243R2015 - 1,602.55
SILVER SULFADIAZINE 1 % EX CREA - 85 g,89
SILVER SULFADIAZINE 1 % EX CREA - 85 g,89
"Single Y-connector Kit w/ Side Port, Swivel Luer Connector, Torque Device & Metal Insertion Tool - 1",32.44
SIZER BREAST IMPLANT EXTRA-FULL PROFILE 11.25CM DIA 5.6CM RESPONSIVE GEL 375ML ROUND SMOOTH NATRELLE INSPIRA STYLE SRX LATEX-FREE MRI-COMPATIBLE STERILE RESTERILIZABLE PEEL-OPEN PACKED - 1,300
SIZER BREAST IMPLANT EXTRA-FULL PROFILE 11.5CM DIA 5.8CM RESPONSIVE GEL 400ML ROUND SMOOTH NATRELLE INSPIRA STYLE SRX LATEX-FREE MRI-COMPATIBLE STERILE RESTERILIZABLE PEEL-OPEN PACKED - 1,300
SIZER BREAST IMPLANT EXTRA-FULL PROFILE 11.75CM DIA 5.9CM RESPONSIVE GEL 420ML ROUND SMOOTH NATRELLE INSPIRA STYLE SRX LATEX-FREE MRI-COMPATIBLE STERILE RESTERILIZABLE PEEL-OPEN PACKED - 1,300
SIZER BREAST IMPLANT EXTRA-FULL PROFILE 11CM DIA 5.4CM RESPONSIVE GEL 340ML ROUND SMOOTH NATRELLE INSPIRA STYLE SRX LATEX-FREE MRI-COMPATIBLE STERILE RESTERILIZABLE PEEL-OPEN PACKED - 1,300
SIZER BREAST IMPLANT HIGH PROFILE 10-9.8CM DIA 4.3-5.5CM SALINE-FILLED 230ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 3000 LATEX-FREE - 1,80
SIZER BREAST IMPLANT HIGH PROFILE 11.7CM-11.4CM DIA 5.2-6.4CM SALINE-FILLED 380ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 3000 LATEX-FREE - 1,80
SIZER BREAST IMPLANT HIGH PROFILE 11CM-10.7CM DIA 4.8-6CM SALINE-FILLED 310ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 3000 LATEX-FREE - 1,80
SIZER BREAST IMPLANT HIGH PROFILE 12.8CM-12.4CM DIA 5.6-7.1CM SALINE-FILLED 500ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 1600 LATEX-FREE - 1,80
SIZER BREAST IMPLANT HIGH PROFILE 12-11.7CM DIA 5.4-6.7CM SALINE-FILLED 420ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 3000 LATEX-FREE - 1,80
SIZER BREAST IMPLANT HIGH PROFILE 9.3-9.1CM DIA 4.1-5.1CM SALINE-FILLED 190ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 3000 LATEX-FREE - 1,80
SIZER BREAST IMPLANT MODERATE PLUS PROFILE 11-10.8CM DIA 4.1-4.9CM SALINE-FILLED 275ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 1600 LATEX-FREE - 1,80
SIZER BREAST IMPLANT MODERATE PLUS PROFILE 12.6-12.3CM DIA 4.7-5.5CM SALINE-FILLED 400ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 1600 LATEX-FREE - 1,80
SIZER BREAST IMPLANT MODERATE PLUS PROFILE 13.6-13.2CM DIA 5.1-5.9CM SALINE-FILLED 500ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 1600 LATEX-FREE - 1,80
SIZER BREAST IMPLANT MODERATE PLUS PROFILE 14.1-14.5CM DIA 5.5-6.3CM SALINE-FILLED 600ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 1600 LATEX-FREE - 1,80
SIZER BREAST IMPLANT MODERATE PLUS PROFILE 14-13.7CM DIA 5.3-6.1CM SALINE-FILLED 550ML ROUND SMOOTH/TEXTURED SELF-SEALING DIAPHRAGM VALVE F/IRRIGATOR ASPIRATOR SILTEX STYLE 1600 LATEX-FREE - 1,80
SIZER IMPL 13.3-13.4CM NATRL P4.5-4.6CM MODRT PRFL RND BRST - 1,70
SIZER IMPL 13-12.8CM NATRL P5.7-6.3CM HI PRFL RND BRST SALN - 1,70
SIZER IMPL 14-13.8CM NATRL P6.1-6.9CM HI PRFL RND BRST SALN - 1,70
SIZER SURG ANVIL BRD PLT NS - 1,523.2
SIZER SURG ANVIL NRW PLT NS - 1,523.2
SKIN STAPLER REMOVER - 1,3.84
SLF DRLNG HALF PIN 702755-2 - 1,201.92
SLF DRLNG HALF PIN 940063 - 1,1257.84
SLING ORTH 5.5IN SM STD ARM MTL POLY CTTN ADJ STRAP SLD BCKL - 1,3.5
SLING ORTH 6.25IN MED ARM MTL POLY CTTN ADJ STRAP SLD BCKL - 1,3.68
SLING ORTH 6.75IN LG ARM MTL POLY CTTN ADJ STRAP SLD BCKL NS - 1,3.68
SLING ORTH ARM CANVAS FOAM PED THMB LOOP ADJ SLD BCKL ORING - 1,11.4
SLING ORTH LG ARM PD STAT ARM SLNG II - 1,0.28
SLING ORTH MED ARM PD STAT ARM SLNG II - 1,0.28
SLING ORTH SM ARM PD STAT ARM SLNG II - 1,0.28
SLING ORTH SM ARM PED PD STAT ARM SLNG II - 1,0.28
SLING ORTH XL ARM TIETX ENV PADDED SHLDR STRAP SLD BCKL - 1,0.28
SLV CENTR 9.8MM 5.8MM CPLNG 4.5MM MULTLCK 3.5MM LCK SCRW - 1,784.8
SLV DRL 1.25MM 3.5/4MM CNN SCRW TARGT CLMP NS - 1,301.2
SLV DRL 1.3MM 1MM 2 NS - 1,987.6
SLV DRL 1.4-2MM ICS - 1,176.48
SLV DRL 1.5MM 1.1MM 2 NS - 1,1021.2
SLV DRL 1.5MM 1.1MM 2 NS LF - 1,1021.2
SLV DRL 104MM 8-3.2MM NS - 1,265.5
SLV DRL 108MM 4.5MM 2MM 7MM CNN SCRW NS - 1,378
SLV DRL 10MM 3.8MM MULTLCK PROX HMRL NL SYS NS - 1,1008
SLV DRL 10MM PRTCT - 1,921.6
SLV DRL 10MM SCFE SCRW NS - 1,579.6
SLV DRL 110MM 12-8.5MM WRE PRTCT 6.5MM SCRW NS - 1,936
SLV DRL 110MM 3.5MM - 1,297.6
SLV DRL 110MM 6-3MM - 1,393.6
SLV DRL 110MM 8MM LF - 1,210.38
SLV DRL 11MM 2.8MM NS - 1,1192.8
SLV DRL 11MM 5MM NS - 1,1192.8
SLV DRL 11MM 8MM NS - 1,265.5
SLV DRL 11MM SLOT NS - 1,1968.96
SLV DRL 126MM 6.5MM 4.5MM HOLD - 1,897.53
SLV DRL 12MM PRTCT - 1,1386
SLV DRL 130MM 6MM 5MM NS - 1,680.4
SLV DRL 13MM FEM PRTCT ANTGRD INSRT NS - 1,1386
SLV DRL 13MM PERC PRTCT NS - 1,859.2
SLV DRL 13MM PRTCT - 1,1497.6
SLV DRL 13MM SHRT PRTCT NS - 1,1279.2
SLV DRL 140MM 5MM 3.5MM NS - 1,680.4
SLV DRL 14MM 8MM HUM TI - 1,423.6
SLV DRL 15.5MM 13MM WSHR 7.3MM CNN SCRW SYS NS - 1,558
SLV DRL 153MM 11MM 8MM PRTCT NS LF - 1,780
SLV DRL 15MM 13MM PRTCT SPRL BLD AIM ARM - 1,1201.92
SLV DRL 164MM 8MM 4MM NS LF - 1,780
SLV DRL 17MM PERC PRTCT NS - 1,859.2
SLV DRL 2.4MM 5.5MM OLCRN NS - 1,1217.37
SLV DRL 2.5MM 3.5MM CORT SCRW TARGT CLMP NS - 1,301.2
SLV DRL 2.5MM AXSOS - 1,468.68
SLV DRL 2.5MM AXSOS NEUTRL STD - 1,396.44
SLV DRL 2.5MM AXSOS PERC NEUTRL - 1,270.47
SLV DRL 2.5MM AXSOS PERC SPS STD LCKN PLT SYS - 1,270.47
